2.15	0.40332
2.16	0.402637
2.17	0.402386
2.18	0.402568
2.19	0.403186
2.2	0.40424
2.21	0.405731
2.22	0.407657
2.23	0.410017
2.24	0.412808
2.25	0.416026
2.26	0.419666
2.27	0.423724
2.28	0.428192
2.29	0.433063
2.3	0.438329
2.31	0.44398
2.32	0.450006
2.33	0.456396
2.34	0.463137
2.35	0.470217
2.36	0.47762
2.37	0.485332
2.38	0.493337
2.39	0.501618
2.4	0.510157
2.41	0.518936
2.42	0.527936
2.43	0.537135
2.44	0.546514
2.45	0.556052
2.46	0.565724
2.47	0.57551
2.48	0.585385
2.49	0.595326
2.5	0.605308
2.51	0.615306
2.52	0.625297
2.53	0.635253
2.54	0.64515
2.55	0.654961
2.56	0.664662
2.57	0.674226
2.58	0.683627
2.59	0.692841
2.6	0.70184
2.61	0.710601
2.62	0.719099
2.63	0.727309
2.64	0.735208
2.65	0.742772
2.66	0.749979
2.67	0.756808
2.68	0.763236
2.69	0.769246
2.7	0.774817
2.71	0.779931
2.72	0.784573
2.73	0.788726
2.74	0.792376
2.75	0.795512
2.76	0.79812
2.77	0.800192
2.78	0.80172
2.79	0.802696
2.8	0.803115
2.81	0.802974
2.82	0.802272
2.83	0.80101
2.84	0.799187
2.85	0.79681
2.86	0.793884
2.87	0.790415
2.88	0.786415
2.89	0.781893
2.9	0.776864
2.91	0.771342
2.92	0.765345
2.93	0.758891
2.94	0.752001
2.95	0.744697
2.96	0.737003
2.97	0.728945
2.98	0.72055
2.99	0.711846
3	0.702864
3.01	0.693634
3.02	0.68419
3.03	0.674565
3.04	0.664793
3.05	0.654911
3.06	0.644955
3.07	0.634961
3.08	0.624967
3.09	0.615012
3.1	0.605132
3.11	0.595367
3.12	0.585753
3.13	0.57633
3.14	0.567135
3.15	0.558203
3.16	0.549573
3.17	0.541279
3.18	0.533355
3.19	0.525834
3.2	0.518749
3.21	0.51213
3.22	0.506005
3.23	0.500402
3.24	0.495344
3.25	0.490856
3.26	0.486957
3.27	0.483667
3.28	0.481001
3.29	0.478972
3.3	0.477591
3.31	0.476867
3.32	0.476803
3.33	0.477403
3.34	0.478666
3.35	0.480589
3.36	0.483163
3.37	0.486381
3.38	0.490229
3.39	0.494691
3.4	0.49975
3.41	0.505382
3.42	0.511565
3.43	0.51827
3.44	0.525467
3.45	0.533125
3.46	0.541207
3.47	0.549678
3.48	0.558496
3.49	0.56762
3.5	0.577007
3.51	0.586612
3.52	0.596388
3.53	0.606287
3.54	0.61626
3.55	0.626258
3.56	0.636231
3.57	0.646127
3.58	0.655896
3.59	0.665488
3.6	0.674853
3.61	0.683942
3.62	0.692707
3.63	0.701101
3.64	0.709079
3.65	0.716598
3.66	0.723616
3.67	0.730094
3.68	0.735997
3.69	0.74129
3.7	0.745943
3.71	0.74993
3.72	0.753225
3.73	0.75581
3.74	0.757669
3.75	0.758787
3.76	0.759158
3.77	0.758778
3.78	0.757646
3.79	0.755767
3.8	0.75315
3.81	0.749808
3.82	0.745758
3.83	0.741022
3.84	0.735627
3.85	0.729601
3.86	0.72298
3.87	0.715801
3.88	0.708105
3.89	0.699938
3.9	0.691347
3.91	0.682384
3.92	0.673103
3.93	0.663559
3.94	0.65381
3.95	0.643918
3.96	0.633942
3.97	0.623946
3.98	0.613991
3.99	0.604142
4	0.59446
4.01	0.585009
4.02	0.575849
4.03	0.567041
4.04	0.558642
4.05	0.550708
4.06	0.543292
4.07	0.536445
4.08	0.530212
4.09	0.524637
4.1	0.519759
4.11	0.515613
4.12	0.512227
4.13	0.509626
4.14	0.507831
4.15	0.506856
4.16	0.506709
4.17	0.507393
4.18	0.508905
4.19	0.511238
4.2	0.514375
4.21	0.518299
4.22	0.522981
4.23	0.528392
4.24	0.534493
4.25	0.541243
4.26	0.548595
4.27	0.556497
4.28	0.564892
4.29	0.573721
4.3	0.582919
4.31	0.592419
4.32	0.602152
4.33	0.612045
4.34	0.622026
4.35	0.632018
4.36	0.641947
4.37	0.651737
4.38	0.661314
4.39	0.670602
4.4	0.679531
4.41	0.68803
4.42	0.696032
4.43	0.703475
4.44	0.710297
4.45	0.716444
4.46	0.721867
4.47	0.726519
4.48	0.730364
4.49	0.733367
4.5	0.735503
4.51	0.736752
4.52	0.737103
4.53	0.736551
4.54	0.735098
4.55	0.732754
4.56	0.729536
4.57	0.72547
4.58	0.720588
4.59	0.714928
4.6	0.708536
4.61	0.701466
4.62	0.693775
4.63	0.685527
4.64	0.676793
4.65	0.667645
4.66	0.658163
4.67	0.648427
4.68	0.638523
4.69	0.628535
4.7	0.618552
4.71	0.608662
4.72	0.598953
4.73	0.58951
4.74	0.58042
4.75	0.571765
4.76	0.563622
4.77	0.556068
4.78	0.549172
4.79	0.542998
4.8	0.537605
4.81	0.533043
4.82	0.529356
4.83	0.526581
4.84	0.524745
4.85	0.523868
4.86	0.523959
4.87	0.525019
4.88	0.527041
4.89	0.530008
4.9	0.533892
4.91	0.538659
4.92	0.544264
4.93	0.550655
4.94	0.557772
4.95	0.565546
4.96	0.573903
4.97	0.582763
4.98	0.592038
4.99	0.601637
5	0.611467
5.01	0.621428
5.02	0.631423
5.03	0.641349
5.04	0.651107
5.05	0.660598
5.06	0.669724
5.07	0.678391
5.08	0.686509
5.09	0.693994
5.1	0.700767
5.11	0.706757
5.12	0.711899
5.13	0.716137
5.14	0.719426
5.15	0.721729
5.16	0.72302
5.17	0.723283
5.18	0.722513
5.19	0.720717
5.2	0.717911
5.21	0.714125
5.22	0.709397
5.23	0.703777
5.24	0.697325
5.25	0.69011
5.26	0.682209
5.27	0.67371
5.28	0.664704
5.29	0.655291
5.3	0.645576
5.31	0.635666
5.32	0.625674
5.33	0.615712
5.34	0.605893
5.35	0.596328
5.36	0.587129
5.37	0.5784
5.38	0.570244
5.39	0.562755
5.4	0.556022
5.41	0.550125
5.42	0.545133
5.43	0.541108
5.44	0.538098
5.45	0.536141
5.46	0.535261
5.47	0.535472
5.48	0.536773
5.49	0.53915
5.5	0.542576
5.51	0.547012
5.52	0.552407
5.53	0.558695
5.54	0.565803
5.55	0.573644
5.56	0.582124
5.57	0.591138
5.58	0.600576
5.59	0.610322
5.6	0.620254
5.61	0.630249
5.62	0.640181
5.63	0.649924
5.64	0.659356
5.65	0.668355
5.66	0.676806
5.67	0.684601
5.68	0.691638
5.69	0.697825
5.7	0.70308
5.71	0.707334
5.72	0.71053
5.73	0.712624
5.74	0.713587
5.75	0.713404
5.76	0.712076
5.77	0.709618
5.78	0.70606
5.79	0.701449
5.8	0.695845
5.81	0.68932
5.82	0.681962
5.83	0.673868
5.84	0.665147
5.85	0.655916
5.86	0.646302
5.87	0.636434
5.88	0.626448
5.89	0.616483
5.9	0.606675
5.91	0.597162
5.92	0.588076
5.93	0.579546
5.94	0.571692
5.95	0.564626
5.96	0.558449
5.97	0.55325
5.98	0.549105
5.99	0.546075
6	0.544204
6.01	0.543522
6.02	0.544041
6.03	0.545754
6.04	0.54864
6.05	0.552658
6.06	0.557751
6.07	0.563846
6.08	0.570855
6.09	0.578677
6.1	0.587196
6.11	0.596288
6.12	0.605818
6.13	0.615644
6.14	0.62562
6.15	0.635594
6.16	0.645417
6.17	0.65494
6.18	0.664018
6.19	0.672511
6.2	0.680288
6.21	0.68723
6.22	0.693228
6.23	0.698187
6.24	0.70203
6.25	0.704694
6.26	0.706137
6.27	0.706333
6.28	0.705279
6.29	0.702987
6.3	0.699494
6.31	0.694852
6.32	0.689132
6.33	0.682425
6.34	0.674837
6.35	0.666487
6.36	0.657509
6.37	0.648047
6.38	0.638253
6.39	0.628286
6.4	0.618308
6.41	0.608482
6.42	0.59897
6.43	0.589929
6.44	0.581508
6.45	0.573847
6.46	0.567076
6.47	0.561308
6.48	0.556642
6.49	0.553157
6.5	0.550913
6.51	0.54995
6.52	0.550287
6.53	0.55192
6.54	0.554823
6.55	0.558948
6.56	0.564227
6.57	0.57057
6.58	0.57787
6.59	0.586003
6.6	0.594828
6.61	0.604193
6.62	0.613936
6.63	0.623887
6.64	0.633871
6.65	0.643713
6.66	0.65324
6.67	0.662281
6.68	0.670675
6.69	0.678273
6.7	0.684937
6.71	0.690547
6.72	0.695
6.73	0.698214
6.74	0.700129
6.75	0.700709
6.76	0.699941
6.77	0.697837
6.78	0.694434
6.79	0.689792
6.8	0.683994
6.81	0.677147
6.82	0.669375
6.83	0.660822
6.84	0.651644
6.85	0.642014
6.86	0.63211
6.87	0.622118
6.88	0.612226
6.89	0.602621
6.9	0.593486
6.91	0.584994
6.92	0.577309
6.93	0.570579
6.94	0.564933
6.95	0.560482
6.96	0.557314
6.97	0.555491
6.98	0.555051
6.99	0.556004
7	0.558334
7.01	0.561997
7.02	0.566923
7.03	0.573017
7.04	0.580161
7.05	0.588214
7.06	0.597019
7.07	0.6064
7.08	0.616173
7.09	0.626141
7.1	0.636106
7.11	0.645866
7.12	0.655225
7.13	0.663993
7.14	0.671991
7.15	0.679054
7.16	0.685039
7.17	0.689821
7.18	0.6933
7.19	0.695403
7.2	0.696084
7.21	0.695328
7.22	0.693148
7.23	0.689588
7.24	0.684719
7.25	0.678643
7.26	0.671484
7.27	0.663393
7.28	0.654537
7.29	0.645104
7.3	0.635293
7.31	0.625311
7.32	0.615372
7.33	0.605688
7.34	0.596467
7.35	0.587908
7.36	0.580196
7.37	0.573499
7.38	0.567963
7.39	0.563711
7.4	0.560836
7.41	0.559404
7.42	0.559448
7.43	0.560968
7.44	0.563934
7.45	0.568281
7.46	0.573915
7.47	0.580713
7.48	0.588525
7.49	0.597178
7.5	0.60648
7.51	0.616221
7.52	0.626185
7.53	0.636146
7.54	0.645879
7.55	0.655163
7.56	0.663786
7.57	0.671551
7.58	0.678278
7.59	0.683814
7.6	0.688028
7.61	0.690822
7.62	0.692129
7.63	0.691917
7.64	0.69019
7.65	0.686985
7.66	0.682376
7.67	0.676468
7.68	0.669398
7.69	0.661332
7.7	0.652458
7.71	0.642985
7.72	0.633137
7.73	0.623148
7.74	0.613256
7.75	0.603697
7.76	0.594701
7.77	0.586484
7.78	0.579245
7.79	0.573161
7.8	0.56838
7.81	0.56502
7.82	0.563165
7.83	0.562861
7.84	0.564118
7.85	0.566907
7.86	0.571162
7.87	0.57678
7.88	0.583622
7.89	0.591522
7.9	0.600285
7.91	0.609694
7.92	0.619513
7.93	0.629499
7.94	0.639402
7.95	0.648971
7.96	0.657965
7.97	0.666156
7.98	0.673336
7.99	0.679321
8	0.683957
8.01	0.687124
8.02	0.688739
8.03	0.68876
8.04	0.687182
8.05	0.684046
8.06	0.679429
8.07	0.673451
8.08	0.666265
8.09	0.658056
8.1	0.649037
8.11	0.639443
8.12	0.629527
8.13	0.619546
8.14	0.609766
8.15	0.600445
8.16	0.591829
8.17	0.584149
8.18	0.577611
8.19	0.57239
8.2	0.568627
8.21	0.566426
8.22	0.565847
8.23	0.566907
8.24	0.569581
8.25	0.573798
8.26	0.579444
8.27	0.586369
8.28	0.594384
8.29	0.603272
8.3	0.612791
8.31	0.622679
8.32	0.632664
8.33	0.642472
8.34	0.65183
8.35	0.660478
8.36	0.668175
8.37	0.674706
8.38	0.679886
8.39	0.683568
8.4	0.685648
8.41	0.686066
8.42	0.684807
8.43	0.681905
8.44	0.67744
8.45	0.671538
8.46	0.664365
8.47	0.656123
8.48	0.647049
8.49	0.6374
8.5	0.627454
8.51	0.617497
8.52	0.607816
8.53	0.598692
8.54	0.59039
8.55	0.583154
8.56	0.577194
8.57	0.572686
8.58	0.569765
8.59	0.568518
8.6	0.568984
8.61	0.57115
8.62	0.574954
8.63	0.580287
8.64	0.58699
8.65	0.594867
8.66	0.603683
8.67	0.613176
8.68	0.623062
8.69	0.633045
8.7	0.642823
8.71	0.652103
8.72	0.660601
8.73	0.668061
8.74	0.674253
8.75	0.678989
8.76	0.682121
8.77	0.683552
8.78	0.683236
8.79	0.681182
8.8	0.677449
8.81	0.672153
8.82	0.665454
8.83	0.657559
8.84	0.648713
8.85	0.639189
8.86	0.629285
8.87	0.619309
8.88	0.609576
8.89	0.600391
8.9	0.592044
8.91	0.5848
8.92	0.578889
8.93	0.5745
8.94	0.571775
8.95	0.570802
8.96	0.571615
8.97	0.574188
8.98	0.578442
8.99	0.584241
9	0.591401
9.01	0.599692
9.02	0.608846
9.03	0.618567
9.04	0.628541
9.05	0.638443
9.06	0.647948
9.07	0.656746
9.08	0.664547
9.09	0.671094
9.1	0.67617
9.11	0.679605
9.12	0.681284
9.13	0.68115
9.14	0.679205
9.15	0.675512
9.16	0.670192
9.17	0.663422
9.18	0.655426
9.19	0.646473
9.2	0.636862
9.21	0.626917
9.22	0.616975
9.23	0.607371
9.24	0.598433
9.25	0.590466
9.26	0.583742
9.27	0.578492
9.28	0.574898
9.29	0.573085
9.3	0.573118
9.31	0.574996
9.32	0.578658
9.33	0.583977
9.34	0.590772
9.35	0.598808
9.36	0.607806
9.37	0.617452
9.38	0.62741
9.39	0.637331
9.4	0.646866
9.41	0.655679
9.42	0.663458
9.43	0.669927
9.44	0.674855
9.45	0.678066
9.46	0.679443
9.47	0.678935
9.48	0.676559
9.49	0.672398
9.5	0.6666
9.51	0.65937
9.52	0.650969
9.53	0.641698
9.54	0.631893
9.55	0.621908
9.56	0.612107
9.57	0.602846
9.58	0.594463
9.59	0.587268
9.6	0.581524
9.61	0.577444
9.62	0.57518
9.63	0.574817
9.64	0.576371
9.65	0.579785
9.66	0.584936
9.67	0.591634
9.68	0.599629
9.69	0.608626
9.7	0.618288
9.71	0.628254
9.72	0.638149
9.73	0.647602
9.74	0.656254
9.75	0.663778
9.76	0.669888
9.77	0.674351
9.78	0.676994
9.79	0.677716
9.8	0.676486
9.81	0.673351
9.82	0.668427
9.83	0.661904
9.84	0.65403
9.85	0.645108
9.86	0.635481
9.87	0.625523
9.88	0.615618
9.89	0.606154
9.9	0.597498
9.91	0.58999
9.92	0.583925
9.93	0.579541
9.94	0.577014
9.95	0.576444
9.96	0.577855
9.97	0.581195
9.98	0.586332
9.99	0.593064
10	0.601125
